organism_1	organism_2	orthogroup	orthologs_organism_1	orthologs_organism_2
655844	5530	OG0007336	XP_007826258.1	KID69216.1
655844	5530	OG0007337	XP_007826257.1	KID69217.1
655844	5530	OG0007338	XP_007826256.1	KID69218.1
655844	5530	OG0007339	XP_011411261.1	KID69220.1
655844	5530	OG0007340	XP_007824992.1	KID69221.1
655844	5530	OG0007341	XP_007824991.1	KID69222.1
655844	5530	OG0007342	XP_007824990.2	KID69223.1
655844	5530	OG0007343	XP_007824989.2	KID69224.1
655844	5530	OG0007344	XP_007824985.1	KID69227.1
655844	5530	OG0007345	XP_007824983.2	KID69228.1
655844	5530	OG0007346	XP_007824982.2	KID69229.1
655844	5530	OG0007347	XP_007824981.1	KID69230.1
655844	5530	OG0007348	XP_011411259.1	KID69231.1
655844	5530	OG0007349	XP_007824980.2	KID69232.1
655844	5530	OG0007350	XP_007824979.2	KID69233.1
655844	5530	OG0007351	XP_007824978.1	KID69234.1
655844	5530	OG0007352	XP_007824977.2	KID69235.1
655844	5530	OG0007353	XP_007824976.1	KID69236.1
655844	5530	OG0007354	XP_007824975.1	KID69237.1
655844	5530	OG0007355	XP_007824974.1	KID69238.1
655844	5530	OG0007356	XP_007824973.2	KID69239.1
655844	5530	OG0007357	XP_007824972.2	KID69240.1
655844	5530	OG0007358	XP_007824971.1	KID69241.1
655844	5530	OG0007359	XP_007824970.1	KID69242.1
655844	5530	OG0007360	XP_007824969.1	KID69243.1
655844	5530	OG0007361	XP_007824968.1	KID69244.1
655844	5530	OG0007362	XP_007824967.1	KID69245.1
655844	5530	OG0007363	XP_007824966.2	KID69246.1
655844	5530	OG0007364	XP_007824965.1	KID69247.1
655844	5530	OG0007365	XP_007824964.1	KID69248.1
655844	5530	OG0007366	XP_007824963.1	KID69249.1
655844	5530	OG0007367	XP_007824962.1	KID69250.1
655844	5530	OG0007368	XP_011411258.1	KID69251.1
655844	5530	OG0007369	XP_007824961.2	KID69252.1
655844	5530	OG0007370	XP_007824960.1	KID69253.1
655844	5530	OG0007371	XP_011411257.1	KID69254.1
655844	5530	OG0007372	XP_007824958.2	KID69255.1
655844	5530	OG0007373	XP_007824956.1	KID69257.1
655844	5530	OG0007374	XP_007824953.1	KID69260.1
655844	5530	OG0007375	XP_007824951.1	KID69262.1
655844	5530	OG0007376	XP_007824950.1	KID69263.1
655844	5530	OG0007377	XP_007824948.1	KID69265.1
655844	5530	OG0007378	XP_007824947.2	KID69267.1
655844	5530	OG0007379	XP_007824946.1	KID69268.1
655844	5530	OG0007380	XP_007824945.2	KID69269.1
655844	5530	OG0007381	XP_011411254.1	KID69270.1
655844	5530	OG0007382	XP_007824944.2	KID69271.1
655844	5530	OG0007383	XP_011411253.1	KID69273.1
655844	5530	OG0007384	XP_011411252.1	KID69275.1
655844	5530	OG0007385	XP_007824943.2	KID69276.1
655844	5530	OG0007386	XP_007824942.1	KID69277.1
655844	5530	OG0007387	XP_007824941.2	KID69278.1
655844	5530	OG0007388	XP_007824940.2	KID69279.1
655844	5530	OG0007389	XP_007824939.1	KID69280.1
655844	5530	OG0007390	XP_007824938.1	KID69281.1
655844	5530	OG0007391	XP_007824937.1	KID69282.1
655844	5530	OG0007392	XP_011411251.1	KID69283.1
655844	5530	OG0007393	XP_007824936.1	KID69285.1
655844	5530	OG0007394	XP_007824935.1	KID69286.1
655844	5530	OG0007395	XP_007824934.2	KID69287.1
655844	5530	OG0007396	XP_007824933.1	KID69288.1
655844	5530	OG0007397	XP_007824932.1	KID69289.1
655844	5530	OG0007398	XP_007824931.1	KID69290.1
655844	5530	OG0007399	XP_007824930.2	KID69291.1
655844	5530	OG0007400	XP_007824929.1	KID69292.1
655844	5530	OG0007401	XP_007824928.1	KID69293.1
655844	5530	OG0007402	XP_007824927.1	KID69294.1
655844	5530	OG0007403	XP_007824926.1	KID69296.1
655844	5530	OG0007404	XP_011411249.1	KID69297.1
655844	5530	OG0007405	XP_007824925.1	KID69298.1
655844	5530	OG0007406	XP_007824924.1	KID69299.1
655844	5530	OG0007407	XP_007824923.1	KID69300.1
655844	5530	OG0007408	XP_007824922.1	KID69301.1
655844	5530	OG0007409	XP_011411248.1	KID69302.1
655844	5530	OG0007410	XP_007824921.1	KID69303.1
655844	5530	OG0007411	XP_007824920.1	KID69304.1
655844	5530	OG0007412	XP_011411247.1	KID69305.1
655844	5530	OG0007413	XP_007824919.1	KID69306.1
655844	5530	OG0007414	XP_007824918.1	KID69307.1
655844	5530	OG0007415	XP_007824916.2	KID69309.1
655844	5530	OG0007416	XP_007824914.1	KID69311.1
655844	5530	OG0007417	XP_007824913.1	KID69312.1
655844	5530	OG0007418	XP_007824910.1	KID69316.1
655844	5530	OG0007419	XP_007824909.2	KID69317.1
655844	5530	OG0007420	XP_007824908.1	KID69318.1
655844	5530	OG0007421	XP_007824907.1	KID69319.1
655844	5530	OG0007422	XP_011411243.1	KID69321.1
655844	5530	OG0007423	XP_011411244.1	KID69322.1
655844	5530	OG0007424	XP_011411245.1	KID69323.1
655844	5530	OG0007425	XP_007824905.1	KID69325.1
655844	5530	OG0007426	XP_007824906.2	KID69326.1
655844	5530	OG0007427	XP_007826560.1	KID69327.1
655844	5530	OG0007428	XP_007826559.1	KID69328.1
655844	5530	OG0007429	XP_007826558.2	KID69329.1
655844	5530	OG0007430	XP_007826557.1	KID69330.1
655844	5530	OG0007431	XP_007826556.1	KID69331.1
655844	5530	OG0007432	XP_007826555.1	KID69332.1
655844	5530	OG0007433	XP_007826554.1	KID69334.1
655844	5530	OG0007434	XP_007826553.1	KID69335.1
655844	5530	OG0007435	XP_007826552.1	KID69336.1
655844	5530	OG0007436	XP_007826551.1	KID69337.1
655844	5530	OG0007437	XP_011411293.1	KID69338.1
655844	5530	OG0007438	XP_007826550.1	KID69339.1
655844	5530	OG0007439	XP_007826549.1	KID69340.1
655844	5530	OG0007440	XP_007825528.1	KID69342.1
655844	5530	OG0007441	XP_007825527.1	KID69343.1
655844	5530	OG0007442	XP_007825526.1	KID69345.1
655844	5530	OG0007443	XP_007825525.1	KID69346.1
655844	5530	OG0007444	XP_007825524.1	KID69347.1
655844	5530	OG0007445	XP_007825522.2	KID69349.1
655844	5530	OG0007446	XP_007825520.1	KID69352.1
655844	5530	OG0007447	XP_007825518.1	KID69354.1
655844	5530	OG0007448	XP_007825517.2	KID69355.1
655844	5530	OG0007449	XP_007825516.1	KID69356.1
655844	5530	OG0007450	XP_007825515.1	KID69357.1
655844	5530	OG0007451	XP_007825512.2	KID69359.1
655844	5530	OG0007452	XP_007825511.1	KID69360.1
655844	5530	OG0007453	XP_007825510.1	KID69361.1
655844	5530	OG0007454	XP_007825509.1	KID69362.1
655844	5530	OG0007455	XP_007825508.1	KID69363.1
655844	5530	OG0007456	XP_007825506.1	KID69365.1
655844	5530	OG0007457	XP_007825505.2	KID69366.1
655844	5530	OG0007458	XP_007825504.1	KID69367.1
655844	5530	OG0007459	XP_007825503.1	KID69368.1
655844	5530	OG0007460	XP_007825502.1	KID69369.1
655844	5530	OG0007461	XP_007825500.1	KID69371.1
655844	5530	OG0007462	XP_007825499.2	KID69372.1
655844	5530	OG0007463	XP_007825498.1	KID69373.1
655844	5530	OG0007464	XP_007825497.2	KID69374.1
655844	5530	OG0007465	XP_007825495.2	KID69376.1
655844	5530	OG0007466	XP_007825494.1	KID69377.1
655844	5530	OG0007467	XP_007825493.2	KID69378.1
655844	5530	OG0007468	XP_007825492.2	KID69379.1
655844	5530	OG0007469	XP_007825491.1	KID69380.1
655844	5530	OG0007470	XP_007825490.2	KID69381.1
655844	5530	OG0007471	XP_007825489.1	KID69382.1
655844	5530	OG0007472	XP_007825488.1	KID69383.1
655844	5530	OG0007473	XP_007825487.2	KID69384.1
655844	5530	OG0007474	XP_007825486.1	KID69385.1
655844	5530	OG0007475	XP_007825485.1	KID69386.1
655844	5530	OG0007476	XP_007825484.1	KID69387.1
655844	5530	OG0007477	XP_007825483.1	KID69388.1
655844	5530	OG0007478	XP_007825482.2	KID69389.1
655844	5530	OG0007479	XP_007825481.1	KID69390.1
655844	5530	OG0007480	XP_007825480.2	KID69391.1
655844	5530	OG0007481	XP_007825479.1	KID69392.1
655844	5530	OG0007482	XP_007825478.1	KID69393.1
655844	5530	OG0007483	XP_007825477.1	KID69394.1
655844	5530	OG0007484	XP_007825476.1	KID69395.1
655844	5530	OG0007485	XP_007825474.1	KID69397.1
655844	5530	OG0007486	XP_007825473.2	KID69398.1
655844	5530	OG0007487	XP_007825472.1	KID69400.1
655844	5530	OG0007488	XP_007825471.1	KID69401.1
655844	5530	OG0007489	XP_007825470.2	KID69402.1
655844	5530	OG0007490	XP_007825469.1	KID69403.1
655844	5530	OG0007491	XP_007825468.1	KID69404.1
655844	5530	OG0007492	XP_007825467.2	KID69405.1
655844	5530	OG0007493	XP_007825465.1	KID69407.1
655844	5530	OG0007494	XP_007819450.1	KID69408.1
655844	5530	OG0007495	XP_007819452.1	KID69412.1
655844	5530	OG0007496	XP_007819456.1	KID69414.1
655844	5530	OG0007497	XP_007819458.2	KID69415.1
655844	5530	OG0007498	XP_007819459.1	KID69416.1
655844	5530	OG0007499	XP_007819461.1	KID69418.1
655844	5530	OG0007500	XP_007819463.1	KID69420.1
655844	5530	OG0007501	XP_011411241.1	KID69421.1
655844	5530	OG0007502	XP_007819465.1	KID69422.1
655844	5530	OG0007503	XP_007819466.1	KID69423.1
655844	5530	OG0007504	XP_007819467.2	KID69424.1
655844	5530	OG0007505	XP_007819468.2	KID69425.1
655844	5530	OG0007506	XP_007819471.1	KID69428.1
655844	5530	OG0007507	XP_007819472.1	KID69429.1
655844	5530	OG0007508	XP_007819474.1	KID69431.1
655844	5530	OG0007509	XP_007819475.2	KID69432.1
655844	5530	OG0007510	XP_007819476.1	KID69433.1
655844	5530	OG0007511	XP_007819477.1	KID69434.1
655844	5530	OG0007512	XP_007819479.2	KID69435.1
655844	5530	OG0007513	XP_007819480.1	KID69436.1
655844	5530	OG0007514	XP_007819481.2	KID69437.1
655844	5530	OG0007515	XP_007819482.1	KID69438.1
655844	5530	OG0007516	XP_007819483.1	KID69439.1
655844	5530	OG0007517	XP_007819484.1	KID69440.1
655844	5530	OG0007518	XP_007819485.1	KID69441.1
655844	5530	OG0007519	XP_007819486.1	KID69442.1
655844	5530	OG0007520	XP_007819488.1	KID69444.1
655844	5530	OG0007521	XP_007819489.1	KID69445.1
655844	5530	OG0007522	XP_007819490.2	KID69446.1
655844	5530	OG0007523	XP_007819491.1	KID69447.1
655844	5530	OG0007524	XP_007819492.1	KID69448.1
655844	5530	OG0007525	XP_007819494.1	KID69449.1
655844	5530	OG0007526	XP_007819495.1	KID69450.1
655844	5530	OG0007527	XP_007819496.1	KID69451.1
655844	5530	OG0007528	XP_007819497.1	KID69452.1
655844	5530	OG0007529	XP_007819498.1	KID69453.1
655844	5530	OG0007530	XP_007819499.1	KID69454.1
655844	5530	OG0007531	XP_007819500.1	KID69455.1
655844	5530	OG0007532	XP_007819502.1	KID69456.1
655844	5530	OG0007533	XP_007819503.1	KID69457.1
655844	5530	OG0007534	XP_007819504.1	KID69458.1
655844	5530	OG0007535	XP_007819505.1	KID69459.1
655844	5530	OG0007536	XP_007819507.2	KID69461.1
655844	5530	OG0007537	XP_007819509.2	KID69463.1
655844	5530	OG0007538	XP_007819511.2	KID69464.1
655844	5530	OG0007539	XP_007819513.2	KID69466.1
655844	5530	OG0007540	XP_007819514.2	KID69467.1
655844	5530	OG0007541	XP_007819515.1	KID69468.1
655844	5530	OG0007542	XP_007819516.1	KID69469.1
655844	5530	OG0007543	XP_007819517.1	KID69470.1
655844	5530	OG0007544	XP_007819518.1	KID69471.1
655844	5530	OG0007545	XP_007819519.1	KID69472.1
655844	5530	OG0007546	XP_007819520.1	KID69473.1
655844	5530	OG0007547	XP_011411239.1	KID69474.1
655844	5530	OG0007548	XP_007819521.1	KID69476.1
655844	5530	OG0007549	XP_011411238.1	KID69477.1
655844	5530	OG0007550	XP_007819524.1	KID69478.1
655844	5530	OG0007551	XP_007819527.1	KID69481.1
655844	5530	OG0007552	XP_007819528.1	KID69482.1
655844	5530	OG0007553	XP_007819529.1	KID69483.1
655844	5530	OG0007554	XP_007819530.1	KID69484.1
655844	5530	OG0007555	XP_007819537.1	KID69491.1
655844	5530	OG0007556	XP_011411237.1	KID69492.1
655844	5530	OG0007557	XP_007819538.2	KID69493.1
655844	5530	OG0007558	XP_011411236.1	KID69494.1
655844	5530	OG0007559	XP_007819539.1	KID69495.1
655844	5530	OG0007560	XP_007819540.1	KID69496.1
655844	5530	OG0007561	XP_007819541.2	KID69497.1
655844	5530	OG0007562	XP_007819542.1	KID69498.1
655844	5530	OG0007563	XP_007819543.1	KID69499.1
655844	5530	OG0007564	XP_011411235.1	KID69500.1
655844	5530	OG0007565	XP_007819545.1	KID69502.1
655844	5530	OG0007566	XP_007819546.1	KID69503.1
655844	5530	OG0007567	XP_007819547.1	KID69504.1
655844	5530	OG0007568	XP_007819548.1	KID69505.1
655844	5530	OG0007569	XP_007819550.1	KID69507.1
655844	5530	OG0007570	XP_007819551.1	KID69508.1
655844	5530	OG0007571	XP_007819552.2	KID69509.1
655844	5530	OG0007572	XP_007819553.2	KID69510.1
655844	5530	OG0007573	XP_007819554.1	KID69511.1
655844	5530	OG0007574	XP_007819555.1	KID69512.1
655844	5530	OG0007575	XP_007819556.1	KID69513.1
655844	5530	OG0007576	XP_007819557.1	KID69514.1
655844	5530	OG0007577	XP_007819558.1	KID69515.1
655844	5530	OG0007578	XP_007819559.1	KID69516.1
655844	5530	OG0007579	XP_011411233.1	KID69518.1
655844	5530	OG0007580	XP_007819562.1	KID69521.1
655844	5530	OG0007581	XP_007819563.2	KID69523.1
655844	5530	OG0007582	XP_007819564.2	KID69524.1
655844	5530	OG0007583	XP_007819565.1	KID69525.1
655844	5530	OG0007584	XP_007819566.1	KID69526.1
655844	5530	OG0007585	XP_007819567.1	KID69527.1
655844	5530	OG0007586	XP_007819568.1	KID69528.1
655844	5530	OG0007587	XP_007819569.2	KID69529.1
655844	5530	OG0007588	XP_007819570.1	KID69530.1
655844	5530	OG0007589	XP_007819571.2	KID69531.1
655844	5530	OG0007590	XP_007819572.1	KID69532.1
655844	5530	OG0007591	XP_007819573.1	KID69533.1
655844	5530	OG0007592	XP_011411232.1	KID69534.1
655844	5530	OG0007593	XP_007819574.1	KID69535.1
655844	5530	OG0007594	XP_007819575.1	KID69536.1
655844	5530	OG0007595	XP_007819576.1	KID69537.1
655844	5530	OG0007596	XP_007819577.2	KID69538.1
655844	5530	OG0007597	XP_007819578.2	KID69539.1
655844	5530	OG0007598	XP_007819579.1	KID69540.1
655844	5530	OG0007599	XP_007819580.1	KID69541.1
655844	5530	OG0007600	XP_007819581.1	KID69542.1
655844	5530	OG0007601	XP_007819582.1	KID69543.1
655844	5530	OG0007602	XP_007819583.1	KID69544.1
655844	5530	OG0007603	XP_007819584.1	KID69545.1
655844	5530	OG0007604	XP_007819585.1	KID69546.1
655844	5530	OG0007605	XP_007819586.1	KID69547.1
655844	5530	OG0007606	XP_007819587.1	KID69548.1
655844	5530	OG0007607	XP_007819588.1	KID69549.1
655844	5530	OG0007608	XP_007819590.2	KID69551.1
655844	5530	OG0007609	XP_007819592.2	KID69553.1
655844	5530	OG0007610	XP_007819593.1	KID69554.1
655844	5530	OG0007611	XP_007819594.1	KID69555.1
655844	5530	OG0007612	XP_007819595.1	KID69556.1
655844	5530	OG0007613	XP_007819596.1	KID69557.1
655844	5530	OG0007614	XP_007819597.1	KID69558.1
655844	5530	OG0007615	XP_007819598.1	KID69559.1
655844	5530	OG0007616	XP_007819599.1	KID69560.1
655844	5530	OG0007617	XP_007819600.1	KID69561.1
655844	5530	OG0007618	XP_007819601.1	KID69562.1
655844	5530	OG0007619	XP_007819602.1	KID69563.1
655844	5530	OG0007620	XP_007819603.2	KID69564.1
655844	5530	OG0007621	XP_007819604.2	KID69565.1
655844	5530	OG0007622	XP_007819605.1	KID69566.1
655844	5530	OG0007623	XP_007819606.1	KID69567.1
655844	5530	OG0007624	XP_007819607.2	KID69568.1
655844	5530	OG0007625	XP_007819608.1	KID69569.1
655844	5530	OG0007626	XP_007819609.1	KID69570.1
655844	5530	OG0007627	XP_007819610.1	KID69571.1
655844	5530	OG0007628	XP_007819611.1	KID69572.1
655844	5530	OG0007629	XP_007819612.1	KID69573.1
655844	5530	OG0007630	XP_007819613.1	KID69574.1
655844	5530	OG0007631	XP_007819615.1	KID69576.1
655844	5530	OG0007632	XP_007819616.1	KID69577.1
655844	5530	OG0007633	XP_007819617.2	KID69578.1
655844	5530	OG0007634	XP_007819618.1	KID69579.1
655844	5530	OG0007635	XP_007819619.1	KID69580.1
655844	5530	OG0007636	XP_007819620.2	KID69581.1
655844	5530	OG0007637	XP_007819622.1	KID69583.1
655844	5530	OG0007638	XP_007819623.1	KID69584.1
655844	5530	OG0007639	XP_007819624.2	KID69585.1
655844	5530	OG0007640	XP_007819625.2	KID69586.1
655844	5530	OG0007641	XP_007819626.1	KID69587.1
655844	5530	OG0007642	XP_007819627.2	KID69588.1
655844	5530	OG0007643	XP_007819628.1	KID69589.1
655844	5530	OG0007644	XP_007819629.1	KID69590.1
655844	5530	OG0007645	XP_007819630.1	KID69591.1
655844	5530	OG0007646	XP_007819632.1	KID69593.1
655844	5530	OG0007647	XP_007819633.1	KID69594.1
655844	5530	OG0007648	XP_007819634.1	KID69595.1
655844	5530	OG0007649	XP_007819635.1	KID69596.1
655844	5530	OG0007650	XP_007819636.1	KID69597.1
655844	5530	OG0007651	XP_007819637.2	KID69598.1
655844	5530	OG0007652	XP_007819638.2	KID69599.1
655844	5530	OG0007653	XP_007819639.2	KID69600.1
655844	5530	OG0007654	XP_007819640.2	KID69601.1
655844	5530	OG0007655	XP_007819641.1	KID69602.1
655844	5530	OG0007656	XP_007819642.2	KID69603.1
655844	5530	OG0007657	XP_007819643.2	KID69604.1
655844	5530	OG0007658	XP_007819644.2	KID69605.1
655844	5530	OG0007659	XP_007819645.1	KID69606.1
655844	5530	OG0007660	XP_007819646.2	KID69607.1
655844	5530	OG0007661	XP_007819647.1	KID69608.1
655844	5530	OG0007662	XP_011411229.1	KID69609.1
655844	5530	OG0007663	XP_007819648.2	KID69610.1
655844	5530	OG0007664	XP_007819650.1	KID69612.1
655844	5530	OG0007665	XP_007819651.1	KID69613.1
655844	5530	OG0007666	XP_007819652.2	KID69614.1
655844	5530	OG0007667	XP_007819653.1	KID69615.1
655844	5530	OG0007668	XP_007819654.1	KID69616.1
655844	5530	OG0007669	XP_007819655.1	KID69617.1
655844	5530	OG0007670	XP_007819656.1	KID69618.1
655844	5530	OG0007671	XP_007819657.1	KID69619.1
655844	5530	OG0007672	XP_007819658.1	KID69620.1
655844	5530	OG0007673	XP_007819659.1	KID69621.1
655844	5530	OG0007674	XP_007819660.2	KID69622.1
655844	5530	OG0007675	XP_007819661.1	KID69623.1
655844	5530	OG0007676	XP_007819662.2	KID69624.1
655844	5530	OG0007677	XP_007819663.1	KID69625.1
655844	5530	OG0007678	XP_007819664.1	KID69626.1
655844	5530	OG0007679	XP_007819665.1	KID69627.1
655844	5530	OG0007680	XP_007819666.1	KID69628.1
655844	5530	OG0007681	XP_007819667.1	KID69629.1
655844	5530	OG0007682	XP_007819668.1	KID69630.1
655844	5530	OG0007683	XP_007819669.1	KID69631.1
655844	5530	OG0007684	XP_007819670.2	KID69632.1
655844	5530	OG0007685	XP_007819671.2	KID69633.1
655844	5530	OG0007686	XP_007819673.2	KID69635.1
655844	5530	OG0007687	XP_007819675.1	KID69637.1
655844	5530	OG0007688	XP_007819676.1	KID69638.1
655844	5530	OG0007689	XP_007819677.1	KID69639.1
655844	5530	OG0007690	XP_007819678.1	KID69640.1
655844	5530	OG0007691	XP_007819679.1	KID69641.1
655844	5530	OG0007692	XP_007819680.1	KID69642.1
655844	5530	OG0007693	XP_007819681.2	KID69643.1
655844	5530	OG0007694	XP_007819682.1	KID69644.1
655844	5530	OG0007695	XP_007819683.2	KID69645.1
655844	5530	OG0007696	XP_007819684.1	KID69646.1
655844	5530	OG0007697	XP_007819685.1	KID69647.1
655844	5530	OG0007698	XP_007819686.2	KID69648.1
655844	5530	OG0007699	XP_007819687.1	KID69649.1
655844	5530	OG0007700	XP_007819688.1	KID69650.1
655844	5530	OG0007701	XP_007819690.2	KID69652.1
655844	5530	OG0007702	XP_011411228.1	KID69653.1
655844	5530	OG0007703	XP_007819691.1	KID69654.1
655844	5530	OG0007704	XP_007819692.2	KID69655.1
655844	5530	OG0007705	XP_007819693.1	KID69656.1
655844	5530	OG0007706	XP_007819694.1	KID69657.1
655844	5530	OG0007707	XP_007819695.1	KID69658.1
655844	5530	OG0007708	XP_007819696.1	KID69659.1
655844	5530	OG0007709	XP_007819697.2	KID69660.1
655844	5530	OG0007710	XP_007819698.1	KID69661.1
655844	5530	OG0007711	XP_007819699.1	KID69662.1
655844	5530	OG0007712	XP_007819700.1	KID69663.1
655844	5530	OG0007713	XP_007819701.1	KID69664.1
655844	5530	OG0007714	XP_007819702.1	KID69665.1
655844	5530	OG0007715	XP_007819703.2	KID69666.1
655844	5530	OG0007716	XP_007819705.1	KID69667.1
655844	5530	OG0007717	XP_007819706.1	KID69668.1
655844	5530	OG0007718	XP_011411227.1	KID69669.1
655844	5530	OG0007719	XP_007819708.1	KID69671.1
655844	5530	OG0007720	XP_007819709.1	KID69672.1
655844	5530	OG0007721	XP_011411226.1	KID69673.1
655844	5530	OG0007722	XP_007819710.2	KID69674.1
655844	5530	OG0007723	XP_007819711.1	KID69675.1
655844	5530	OG0007724	XP_007819712.1	KID69676.1
655844	5530	OG0007725	XP_007819713.1	KID69677.1
655844	5530	OG0007726	XP_007819715.2	KID69678.1
655844	5530	OG0007727	XP_011411224.1	KID69679.1
655844	5530	OG0007728	XP_007819716.1	KID69680.1
655844	5530	OG0007729	XP_007819717.1	KID69681.1
655844	5530	OG0007730	XP_007819718.1	KID69682.1
655844	5530	OG0007731	XP_007819719.1	KID69683.1
655844	5530	OG0007732	XP_011411222.1	KID69685.1
655844	5530	OG0007733	XP_007819721.1	KID69686.1
655844	5530	OG0007734	XP_007819722.1	KID69687.1
655844	5530	OG0007735	XP_007819723.1	KID69688.1
655844	5530	OG0007736	XP_007819724.2	KID69689.1
655844	5530	OG0007737	XP_007819725.1	KID69690.1
655844	5530	OG0007738	XP_007819726.2	KID69691.1
655844	5530	OG0007739	XP_007819727.1	KID69692.1
655844	5530	OG0007740	XP_007819728.1	KID69693.1
655844	5530	OG0007741	XP_007819729.1	KID69694.1
655844	5530	OG0007742	XP_007819730.2	KID69695.1
655844	5530	OG0007743	XP_007819734.2	KID69697.1
655844	5530	OG0007744	XP_007819735.1	KID69698.1
655844	5530	OG0007745	XP_007819736.1	KID69699.1
655844	5530	OG0007746	XP_007819737.1	KID69700.1
655844	5530	OG0007747	XP_007819738.1	KID69701.1
655844	5530	OG0007748	XP_007819739.1	KID69702.1
655844	5530	OG0007749	XP_007819740.2	KID69703.1
655844	5530	OG0007750	XP_011411219.1	KID69704.1
655844	5530	OG0007751	XP_007819741.1	KID69705.1
655844	5530	OG0007752	XP_007819742.1	KID69706.1
655844	5530	OG0007753	XP_007819743.1	KID69707.1
655844	5530	OG0007754	XP_007819744.1	KID69708.1
655844	5530	OG0007755	XP_007819745.1	KID69709.1
655844	5530	OG0007756	XP_007819746.1	KID69710.1
655844	5530	OG0007757	XP_007819747.2	KID69711.1
655844	5530	OG0007758	XP_011411218.1	KID69712.1
655844	5530	OG0007759	XP_007819748.1	KID69713.1
655844	5530	OG0007760	XP_007819749.2	KID69714.1
655844	5530	OG0007761	XP_007819750.2	KID69715.1
655844	5530	OG0007762	XP_007819751.1	KID69716.1
655844	5530	OG0007763	XP_007819752.1	KID69717.1
655844	5530	OG0007764	XP_007819753.2	KID69718.1
655844	5530	OG0007765	XP_007819754.2	KID69719.1
655844	5530	OG0007766	XP_007819755.1	KID69720.1
655844	5530	OG0007767	XP_007819756.1	KID69721.1
655844	5530	OG0007768	XP_007819757.1	KID69722.1
655844	5530	OG0007769	XP_007819758.1	KID69723.1
655844	5530	OG0007770	XP_007819759.1	KID69724.1
655844	5530	OG0007771	XP_007819760.1	KID69725.1
655844	5530	OG0007772	XP_007819761.1	KID69726.1
655844	5530	OG0007773	XP_007819762.2	KID69727.1
655844	5530	OG0007774	XP_007819763.1	KID69728.1
655844	5530	OG0007775	XP_007819764.1	KID69729.1
